
STEEM/BTC 1512504000000 0.00012235 
STEEM/BTC 1512511200000 0.00012404 
STEEM/BTC 1512518400000 0.00012112 
STEEM/BTC 1512525600000 0.00011313 
STEEM/BTC 1512532800000 0.00011219 
STEEM/BTC 1512540000000 0.00010765 
STEEM/BTC 1512547200000 0.00010963 
STEEM/BTC 1512554400000 0.0001056 
STEEM/BTC 1512561600000 0.00010174 
STEEM/BTC 1512568800000 0.00010197 
STEEM/BTC 1512576000000 0.00010644 
STEEM/BTC 1512583200000 0.00010776 
STEEM/BTC 1512590400000 0.00010202 
STEEM/BTC 1512597600000 0.00009349 
STEEM/BTC 1512604800000 0.00011228 
STEEM/BTC 1512612000000 0.00012666 
STEEM/BTC 1512619200000 0.00012582 
STEEM/BTC 1512626400000 0.00012318 
STEEM/BTC 1512633600000 0.00010992 
STEEM/BTC 1512640800000 0.00010476 
STEEM/BTC 1512648000000 0.00010669 
STEEM/BTC 1512655200000 0.0000954 
STEEM/BTC 1512662400000 0.00009786 
STEEM/BTC 1512669600000 0.0000941 
STEEM/BTC 1512676800000 0.00009889 
